Invoice_ID,Customer_Type,Gender,store_id,store_location,Product_Line,Unit_Price,Quantity,Cost_of_Goods_Sold_without_tax,Tax 5%,Total_Cost,Gross_Profit,Payment_Mode,order_date,order_Month,order_Day,order_Time,order_Day_Time,Rating,Rating_Type
200-16-5952,Member,Male,C,Naypyitaw,Food and beverages,65.6,2,131.3,6.56,137.86,7,Cash,1/17/2019,January,Thursday,4:46:00 PM,Evening,6,Good
120-54-2248,Normal,Female,B,Mandalay,Food and beverages,28.9,5,144.3,7.22,151.51,7,Credit card,1/22/2019,January,Tuesday,6:08:00 PM,Evening,8,Very Good
102-77-2261,Member,Male,C,Naypyitaw,Health and beauty,65.3,7,457.2,22.86,480.03,23,Credit card,3/5/2019,March,Tuesday,6:02:00 PM,Evening,4.2,Average
875-31-8302,Normal,Male,B,Mandalay,Sports and travel,93.4,1,93.4,4.67,98.05,5,Cash,1/3/2019,January,Thursday,1:07:00 PM,Afternoon,9.6,Very Good
102-06-2002,Member,Male,C,Naypyitaw,Sports and travel,25.2,5,126.2,6.31,132.56,6,Cash,3/20/2019,March,Wednesday,5:52:00 PM,Evening,6.1,Good
457-94-0464,Member,Male,B,Mandalay,Electronic accessories,87.9,9,790.8,39.54,830.37,40,Ewallet,1/31/2019,January,Thursday,8:32:00 PM,Night,5.6,Average
629-42-4133,Normal,Male,C,Naypyitaw,Health and beauty,21.8,8,174.4,8.72,183.12,9,Cash,2/19/2019,February,Tuesday,7:24:00 PM,Evening,8.3,Very Good
534-53-3526,Normal,Female,A,Yangon,Sports and travel,94.8,4,379,18.95,397.99,19,Ewallet,2/11/2019,February,Monday,4:06:00 PM,Evening,7.8,Good
307-04-2070,Member,Female,A,Yangon,Fashion accessories,30.6,1,30.6,1.53,32.15,2,Credit card,2/5/2019,February,Tuesday,2:14:00 PM,Afternoon,4.1,Average
468-99-7231,Normal,Female,C,Naypyitaw,Home and lifestyle,44,8,352.1,17.6,369.68,18,Cash,3/3/2019,March,Sunday,5:36:00 PM,Evening,8.8,Very Good
516-77-6464,Member,Female,C,Naypyitaw,Health and beauty,10.2,5,50.8,2.54,53.34,3,Ewallet,2/24/2019,February,Sunday,1:08:00 PM,Afternoon,4.1,Average
404-91-5964,Normal,Male,A,Yangon,Electronic accessories,74.6,7,522.1,26.1,548.16,26,Credit card,2/4/2019,February,Monday,4:09:00 PM,Evening,9,Very Good
886-77-9084,Normal,Male,C,Naypyitaw,Electronic accessories,71.9,8,575.1,28.76,603.88,29,Ewallet,2/19/2019,February,Tuesday,11:33:00 AM,Morning,5.5,Average
790-38-4466,Normal,Female,C,Naypyitaw,Health and beauty,11,5,55,2.75,57.7,3,Credit card,1/23/2019,January,Wednesday,10:18:00 AM,Morning,9.3,Very Good
704-10-4056,Member,Male,C,Naypyitaw,Health and beauty,60.5,3,181.4,9.07,190.48,9,Credit card,1/14/2019,January,Monday,10:55:00 AM,Morning,5.6,Average
497-37-6538,Normal,Male,A,Yangon,Sports and travel,58.9,7,412.4,20.62,432.99,21,Ewallet,1/17/2019,January,Thursday,3:15:00 PM,Afternoon,9.7,Very Good
651-96-5970,Normal,Male,A,Yangon,Fashion accessories,46.4,1,46.4,2.32,48.73,2,Credit card,3/3/2019,March,Sunday,8:06:00 PM,Night,4,Average
400-80-4065,Member,Male,C,Naypyitaw,Health and beauty,68.6,4,274.2,13.71,287.91,14,Credit card,2/15/2019,February,Friday,8:21:00 PM,Night,9.2,Very Good
744-16-7898,Normal,Female,B,Mandalay,Home and lifestyle,97.4,10,973.7,48.68,1022.38,49,Credit card,1/15/2019,January,Tuesday,1:48:00 PM,Afternoon,4.9,Average
263-12-5321,Member,Male,A,Yangon,Electronic accessories,92.6,7,648.2,32.41,680.61,32,Credit card,2/27/2019,February,Wednesday,12:52:00 PM,Afternoon,9.3,Very Good
702-72-0487,Normal,Female,A,Yangon,Electronic accessories,46.6,2,93.2,4.66,97.88,5,Credit card,2/26/2019,February,Tuesday,12:28:00 PM,Afternoon,6.6,Good
605-83-1050,Normal,Male,B,Mandalay,Fashion accessories,27.2,2,54.4,2.72,57.08,3,Ewallet,3/15/2019,March,Friday,4:26:00 PM,Evening,4.3,Average
443-60-9639,Member,Female,C,Naypyitaw,Home and lifestyle,60.9,1,60.9,3.04,63.91,3,Cash,1/24/2019,January,Thursday,1:24:00 PM,Afternoon,5.5,Average
864-24-7918,Member,Female,A,Yangon,Sports and travel,24.5,10,244.9,12.24,257.14,12,Cash,2/22/2019,February,Friday,3:15:00 PM,Afternoon,8.1,Very Good
359-94-5395,Normal,Male,B,Mandalay,Health and beauty,92.8,1,92.8,4.64,97.42,5,Credit card,3/15/2019,March,Friday,10:50:00 AM,Morning,9.8,Very Good
401-09-4232,Member,Male,C,Naypyitaw,Home and lifestyle,86.7,5,433.4,21.67,455.12,22,Ewallet,2/11/2019,February,Monday,6:38:00 PM,Evening,9.4,Very Good
751-15-6198,Normal,Male,B,Mandalay,Sports and travel,23,6,138.1,6.9,144.96,7,Ewallet,1/12/2019,January,Saturday,4:45:00 PM,Evening,7.9,Good
324-41-6833,Member,Female,C,Naypyitaw,Electronic accessories,30.2,8,241.6,12.08,253.68,12,Ewallet,3/3/2019,March,Sunday,7:30:00 PM,Evening,5.1,Average
474-33-8305,Member,Male,C,Naypyitaw,Fashion accessories,67.4,7,471.7,23.59,495.32,24,Ewallet,3/23/2019,March,Saturday,1:23:00 PM,Afternoon,6.9,Good
759-29-9521,Member,Female,A,Yangon,Fashion accessories,49,9,440.6,22.03,462.67,22,Cash,3/4/2019,March,Monday,11:27:00 AM,Morning,8,Very Good
831-81-6575,Member,Female,B,Mandalay,Electronic accessories,75.6,9,680.3,34.02,714.33,34,Cash,2/23/2019,February,Saturday,11:12:00 AM,Morning,8,Very Good
220-68-6701,Normal,Female,A,Yangon,Home and lifestyle,77.5,4,309.9,15.49,325.37,15,Cash,3/17/2019,March,Sunday,4:36:00 PM,Evening,4.2,Average
618-34-8551,Normal,Female,A,Yangon,Sports and travel,93.2,2,186.4,9.32,195.68,9,Credit card,1/16/2019,January,Wednesday,6:41:00 PM,Evening,8.5,Very Good
257-60-7754,Normal,Female,A,Yangon,Electronic accessories,50.2,4,200.9,10.05,210.97,10,Cash,1/8/2019,January,Tuesday,5:12:00 PM,Evening,9,Very Good
559-61-5987,Normal,Female,B,Mandalay,Health and beauty,17.8,1,17.8,0.89,18.64,1,Cash,1/14/2019,January,Monday,10:38:00 AM,Morning,8.6,Very Good
189-55-2313,Normal,Female,C,Naypyitaw,Fashion accessories,62.2,10,621.8,31.09,652.89,31,Ewallet,1/31/2019,January,Thursday,10:33:00 AM,Morning,6,Good
565-91-4567,Normal,Male,B,Mandalay,Health and beauty,10.8,8,86,4.3,90.3,4,Ewallet,3/15/2019,March,Friday,2:38:00 PM,Afternoon,6.2,Good
380-60-5336,Normal,Female,A,Yangon,Electronic accessories,40.3,10,402.6,20.13,422.73,20,Credit card,2/24/2019,February,Sunday,6:06:00 PM,Evening,5,Average
815-04-6282,Member,Female,C,Naypyitaw,Sports and travel,65,5,324.8,16.24,341.09,16,Credit card,2/8/2019,February,Friday,12:52:00 PM,Afternoon,6.5,Good
674-56-6360,Normal,Male,A,Yangon,Electronic accessories,95.2,1,95.2,4.76,99.91,5,Cash,3/22/2019,March,Friday,2:00:00 PM,Afternoon,6,Good
778-34-2523,Member,Female,A,Yangon,Electronic accessories,48.6,8,389,19.45,408.41,19,Cash,1/24/2019,January,Thursday,10:57:00 AM,Morning,5,Average
499-27-7781,Normal,Female,B,Mandalay,Food and beverages,53.2,8,425.7,21.28,446.96,21,Ewallet,3/14/2019,March,Thursday,4:45:00 PM,Evening,5,Average
477-59-2456,Normal,Female,C,Naypyitaw,Fashion accessories,45.4,7,318.1,15.9,333.98,16,Cash,1/23/2019,January,Wednesday,11:15:00 AM,Morning,9.2,Very Good
832-51-6761,Normal,Male,A,Yangon,Food and beverages,33.9,8,271,13.55,284.59,14,Ewallet,1/19/2019,January,Saturday,8:29:00 PM,Night,9.6,Very Good
869-11-3082,Member,Male,B,Mandalay,Health and beauty,96.2,4,384.6,19.23,403.87,19,Credit card,1/27/2019,January,Sunday,8:03:00 PM,Night,8.4,Very Good
190-59-3964,Member,Male,B,Mandalay,Food and beverages,47.2,5,235.8,11.79,247.59,12,Credit card,2/3/2019,February,Sunday,2:35:00 PM,Afternoon,6,Good
366-43-6862,Normal,Male,B,Mandalay,Electronic accessories,52.9,4,211.6,10.58,222.14,11,Ewallet,3/25/2019,March,Monday,4:32:00 PM,Evening,6.7,Good
186-43-8965,Member,Female,A,Yangon,Home and lifestyle,47.7,2,95.4,4.77,100.13,5,Credit card,2/24/2019,February,Sunday,10:10:00 AM,Morning,4.1,Average
784-21-9238,Member,Male,C,Naypyitaw,Sports and travel,10.2,1,10.2,0.51,10.68,1,Cash,2/7/2019,February,Thursday,2:15:00 PM,Afternoon,5.9,Average
276-75-6884,Normal,Female,A,Yangon,Health and beauty,68.7,3,206.1,10.31,216.44,10,Cash,3/4/2019,March,Monday,10:05:00 AM,Morning,8.7,Very Good
109-86-4363,Member,Female,B,Mandalay,Sports and travel,60.1,7,420.6,21.03,441.59,21,Credit card,2/14/2019,February,Thursday,11:36:00 AM,Morning,4.5,Average
569-76-2760,Member,Female,A,Yangon,Sports and travel,22,4,88,4.4,92.44,4,Credit card,1/29/2019,January,Tuesday,6:15:00 PM,Evening,6.6,Good
222-42-0244,Member,Female,B,Mandalay,Health and beauty,72.1,9,649,32.45,681.44,32,Credit card,1/28/2019,January,Monday,1:53:00 PM,Afternoon,7.7,Good
760-53-9233,Member,Male,A,Yangon,Fashion accessories,41.3,3,123.8,6.19,130.03,6,Credit card,3/26/2019,March,Tuesday,6:37:00 PM,Evening,8.5,Very Good
538-22-0304,Normal,Male,C,Naypyitaw,Electronic accessories,65,10,649.5,32.48,681.98,32,Cash,3/24/2019,March,Sunday,6:27:00 PM,Evening,5.2,Average
416-17-9926,Member,Female,A,Yangon,Electronic accessories,74.2,10,742.2,37.11,779.31,37,Credit card,1/1/2019,January,Tuesday,2:42:00 PM,Afternoon,4.3,Average
237-44-6163,Normal,Male,A,Yangon,Electronic accessories,10.6,8,84.5,4.22,88.7,4,Cash,1/24/2019,January,Thursday,5:43:00 PM,Evening,7.6,Good
636-17-0325,Normal,Male,B,Mandalay,Health and beauty,62.6,4,250.3,12.51,262.79,13,Cash,2/25/2019,February,Monday,6:37:00 PM,Evening,9.5,Very Good
343-75-9322,Member,Female,B,Mandalay,Sports and travel,11.8,8,94.8,4.74,99.54,5,Cash,1/9/2019,January,Wednesday,4:34:00 PM,Evening,4.1,Average
528-14-9470,Member,Male,A,Yangon,Health and beauty,91.3,1,91.3,4.57,95.86,5,Ewallet,2/14/2019,February,Thursday,2:42:00 PM,Afternoon,9.2,Very Good
427-45-9297,Member,Female,B,Mandalay,Home and lifestyle,40.7,7,285.1,14.26,299.37,14,Ewallet,3/12/2019,March,Tuesday,11:01:00 AM,Morning,5.4,Average
807-34-3742,Normal,Male,A,Yangon,Fashion accessories,52.4,1,52.4,2.62,55,3,Cash,3/26/2019,March,Tuesday,7:44:00 PM,Evening,5.8,Average
288-62-1085,Member,Male,A,Yangon,Fashion accessories,38.5,5,192.7,9.64,202.34,10,Ewallet,1/9/2019,January,Wednesday,1:34:00 PM,Afternoon,5.6,Average
670-71-7306,Normal,Male,B,Mandalay,Sports and travel,44.6,6,267.8,13.39,281.17,13,Credit card,1/2/2019,January,Wednesday,8:08:00 PM,Night,5.1,Average
660-29-7083,Normal,Male,C,Naypyitaw,Electronic accessories,55.9,10,558.7,27.94,586.64,28,Cash,1/15/2019,January,Tuesday,3:01:00 PM,Afternoon,5.8,Average
271-77-8740,Member,Female,C,Naypyitaw,Sports and travel,29.2,6,175.3,8.77,184.09,9,Ewallet,1/1/2019,January,Tuesday,11:40:00 AM,Morning,5,Average
497-36-0989,Normal,Male,A,Yangon,Fashion accessories,51.9,3,155.8,7.79,163.61,8,Cash,2/15/2019,February,Friday,3:21:00 PM,Afternoon,7.9,Good
291-59-1384,Normal,Male,B,Mandalay,Electronic accessories,60.3,1,60.3,3.02,63.32,3,Cash,2/28/2019,February,Thursday,5:38:00 PM,Evening,6,Good
860-73-6466,Member,Female,A,Yangon,Sports and travel,39.5,2,78.9,3.95,82.89,4,Credit card,3/2/2019,March,Saturday,4:16:00 PM,Evening,5,Average
549-23-9016,Member,Female,C,Naypyitaw,Food and beverages,14.9,2,29.7,1.49,31.23,1,Credit card,2/13/2019,February,Wednesday,6:15:00 PM,Evening,8.9,Very Good
896-34-0956,Normal,Male,A,Yangon,Fashion accessories,21.3,1,21.3,1.07,22.39,1,Cash,1/26/2019,January,Saturday,12:43:00 PM,Afternoon,5.9,Average
804-38-3935,Member,Male,A,Yangon,Electronic accessories,93.8,3,281.3,14.07,295.41,14,Credit card,1/30/2019,January,Wednesday,11:32:00 AM,Morning,5.9,Average
585-90-0249,Member,Male,A,Yangon,Electronic accessories,73.3,1,73.3,3.66,76.92,4,Ewallet,1/27/2019,January,Sunday,6:08:00 PM,Evening,9.7,Very Good
862-29-5914,Normal,Female,C,Naypyitaw,Sports and travel,22.4,1,22.4,1.12,23.5,1,Credit card,1/30/2019,January,Wednesday,5:08:00 PM,Evening,8.6,Very Good
845-94-6841,Member,Female,C,Naypyitaw,Food and beverages,72.9,9,655.9,32.8,688.72,33,Cash,1/8/2019,January,Tuesday,7:38:00 PM,Evening,4,Average
125-45-2293,Normal,Female,A,Yangon,Fashion accessories,99.1,6,594.6,29.73,624.33,30,Cash,1/19/2019,January,Saturday,1:11:00 PM,Afternoon,4.2,Average
843-73-4724,Normal,Male,A,Yangon,Fashion accessories,74.1,1,74.1,3.7,77.81,4,Cash,1/25/2019,January,Friday,11:05:00 AM,Morning,9.2,Very Good
409-33-9708,Normal,Female,A,Yangon,Fashion accessories,98.5,2,197,9.85,206.81,10,Ewallet,2/19/2019,February,Tuesday,10:12:00 AM,Morning,9.2,Very Good
658-66-3967,Normal,Male,C,Naypyitaw,Health and beauty,53.2,7,372.3,18.62,390.95,19,Ewallet,1/14/2019,January,Monday,3:42:00 PM,Afternoon,5,Average
866-70-2814,Normal,Female,B,Mandalay,Electronic accessories,52.8,10,527.9,26.4,554.29,26,Ewallet,2/25/2019,February,Monday,11:58:00 AM,Morning,10,Very Good
160-22-2687,Member,Female,A,Yangon,Health and beauty,96,5,479.8,23.99,503.74,24,Ewallet,1/23/2019,January,Wednesday,2:21:00 PM,Afternoon,8.8,Very Good
895-03-6665,Normal,Female,B,Mandalay,Fashion accessories,36.5,9,328.6,16.43,345.02,16,Cash,2/16/2019,February,Saturday,10:52:00 AM,Morning,4.2,Average
770-42-8960,Normal,Male,B,Mandalay,Food and beverages,21.1,8,169,8.45,177.41,8,Cash,1/1/2019,January,Tuesday,7:31:00 PM,Evening,6.3,Good
748-45-2862,Member,Female,A,Yangon,Home and lifestyle,28.3,4,113.2,5.66,118.9,6,Cash,3/7/2019,March,Thursday,6:35:00 PM,Evening,8.2,Very Good
234-36-2483,Normal,Male,B,Mandalay,Health and beauty,57.6,6,345.5,17.28,362.82,17,Cash,2/15/2019,February,Friday,1:51:00 PM,Afternoon,5.1,Average
316-66-3011,Member,Female,A,Yangon,Food and beverages,47.6,9,428.7,21.43,450.1,21,Cash,1/23/2019,January,Wednesday,12:35:00 PM,Afternoon,5,Average
848-95-6252,Member,Female,C,Naypyitaw,Home and lifestyle,86.3,1,86.3,4.31,90.58,4,Ewallet,2/20/2019,February,Wednesday,1:24:00 PM,Afternoon,7,Good
840-76-5966,Member,Male,A,Yangon,Sports and travel,12.8,2,25.5,1.28,26.8,1,Ewallet,1/8/2019,January,Tuesday,6:06:00 PM,Evening,7.8,Good
152-03-4217,Normal,Female,B,Mandalay,Home and lifestyle,11.3,9,101.5,5.08,106.6,5,Credit card,3/17/2019,March,Sunday,11:55:00 AM,Morning,4.3,Average
533-66-5566,Normal,Female,B,Mandalay,Home and lifestyle,51.1,7,357.5,17.87,375.36,18,Cash,1/12/2019,January,Saturday,11:42:00 AM,Morning,7,Good
124-31-1458,Member,Female,A,Yangon,Electronic accessories,79.6,3,238.8,11.94,250.71,12,Cash,1/8/2019,January,Tuesday,2:30:00 PM,Afternoon,6.6,Good
176-78-1170,Member,Male,C,Naypyitaw,Health and beauty,33.8,3,101.4,5.07,106.5,5,Ewallet,1/26/2019,January,Saturday,3:11:00 PM,Afternoon,7.3,Good
361-59-0574,Member,Male,B,Mandalay,Sports and travel,90.5,8,724.2,36.21,760.45,36,Credit card,3/15/2019,March,Friday,2:48:00 PM,Afternoon,6.5,Good
101-81-4070,Member,Female,C,Naypyitaw,Health and beauty,62.8,2,125.6,6.28,131.92,6,Ewallet,1/17/2019,January,Thursday,12:36:00 PM,Afternoon,4.9,Average
631-34-1880,Member,Male,C,Naypyitaw,Food and beverages,24.3,3,72.9,3.65,76.58,4,Credit card,1/8/2019,January,Tuesday,7:09:00 PM,Evening,4.3,Average
852-82-2749,Normal,Male,A,Yangon,Sports and travel,64.6,4,258.4,12.92,271.28,13,Ewallet,1/6/2019,January,Sunday,1:35:00 PM,Afternoon,9.3,Very Good
873-14-6353,Member,Male,A,Yangon,Food and beverages,24.8,7,173.7,8.69,182.43,9,Credit card,2/16/2019,February,Saturday,10:33:00 AM,Morning,7.1,Good
584-66-4073,Normal,Male,C,Naypyitaw,Fashion accessories,56.5,1,56.5,2.82,59.32,3,Ewallet,3/13/2019,March,Wednesday,3:45:00 PM,Afternoon,9.6,Very Good
544-55-9589,Member,Female,B,Mandalay,Electronic accessories,21.4,10,214.3,10.72,225.02,11,Cash,1/28/2019,January,Monday,11:51:00 AM,Morning,6.2,Good
166-19-2553,Member,Male,A,Yangon,Sports and travel,89.1,6,534.4,26.72,561.08,27,Cash,1/18/2019,January,Friday,5:26:00 PM,Evening,9.9,Very Good
737-88-5876,Member,Male,A,Yangon,Home and lifestyle,23.3,4,93.2,4.66,97.82,5,Credit card,3/19/2019,March,Tuesday,11:52:00 AM,Morning,5.9,Average
154-87-7367,Normal,Male,C,Naypyitaw,Home and lifestyle,65.3,8,522.1,26.1,548.18,26,Ewallet,3/15/2019,March,Friday,2:04:00 PM,Afternoon,6.3,Good
885-56-0389,Member,Male,C,Naypyitaw,Fashion accessories,52.4,1,52.4,2.62,54.97,3,Cash,2/12/2019,February,Tuesday,5:49:00 PM,Evening,4,Average
608-05-3804,Member,Male,B,Mandalay,Electronic accessories,39.8,1,39.8,1.99,41.74,2,Cash,2/25/2019,February,Monday,8:19:00 PM,Night,6.1,Good
448-61-3783,Normal,Female,A,Yangon,Electronic accessories,90,8,720.2,36.01,756.17,36,Credit card,3/21/2019,March,Thursday,4:08:00 PM,Evening,4.5,Average
761-49-0439,Member,Female,B,Mandalay,Electronic accessories,12.1,8,96.8,4.84,101.64,5,Ewallet,1/19/2019,January,Saturday,10:17:00 AM,Morning,8.6,Very Good
490-95-0021,Member,Female,B,Mandalay,Food and beverages,33.2,10,332.1,16.6,348.7,17,Ewallet,1/8/2019,January,Tuesday,2:25:00 PM,Afternoon,6,Good
115-38-7388,Member,Female,C,Naypyitaw,Fashion accessories,10.2,8,81.4,4.07,85.51,4,Credit card,3/30/2019,March,Saturday,12:51:00 PM,Afternoon,9.5,Very Good
311-13-6971,Member,Male,B,Mandalay,Sports and travel,32,10,319.9,16,335.9,16,Credit card,2/20/2019,February,Wednesday,3:18:00 PM,Afternoon,9.9,Very Good
291-55-6563,Member,Female,A,Yangon,Home and lifestyle,34.4,6,206.5,10.33,216.85,10,Ewallet,3/30/2019,March,Saturday,12:45:00 PM,Afternoon,7.5,Good
548-48-3156,Member,Female,A,Yangon,Food and beverages,83.3,2,166.7,8.33,175.01,8,Cash,3/19/2019,March,Tuesday,1:37:00 PM,Afternoon,7.6,Good
460-93-5834,Normal,Male,A,Yangon,Sports and travel,45.6,7,319.1,15.95,335.01,16,Cash,1/13/2019,January,Sunday,10:03:00 AM,Morning,5,Average
325-89-4209,Member,Male,A,Yangon,Food and beverages,87.9,1,87.9,4.39,92.3,4,Ewallet,2/5/2019,February,Tuesday,7:42:00 PM,Evening,6.7,Good
884-80-6021,Member,Female,A,Yangon,Electronic accessories,73.5,10,734.7,36.74,771.44,37,Ewallet,3/23/2019,March,Saturday,1:14:00 PM,Afternoon,9.5,Very Good
137-74-8729,Normal,Female,C,Naypyitaw,Fashion accessories,12.2,8,97.5,4.88,102.4,5,Ewallet,3/13/2019,March,Wednesday,12:47:00 PM,Afternoon,6.8,Good
880-46-5796,Member,Male,A,Yangon,Sports and travel,76.9,10,769.2,38.46,807.66,38,Ewallet,3/17/2019,March,Sunday,7:53:00 PM,Evening,5.6,Average
389-70-2397,Normal,Female,C,Naypyitaw,Health and beauty,83.7,5,418.3,20.92,439.22,21,Cash,2/21/2019,February,Thursday,10:26:00 AM,Morning,7.2,Good
114-35-5271,Normal,Female,B,Mandalay,Electronic accessories,57.9,8,463.3,23.16,486.44,23,Cash,2/7/2019,February,Thursday,3:06:00 PM,Afternoon,8.1,Very Good
607-76-6216,Member,Female,C,Naypyitaw,Fashion accessories,92.5,5,462.4,23.12,485.57,23,Credit card,3/2/2019,March,Saturday,4:35:00 PM,Evening,8.6,Very Good
715-20-1673,Normal,Male,B,Mandalay,Electronic accessories,28.4,5,141.9,7.1,149,7,Cash,3/6/2019,March,Wednesday,8:57:00 PM,Night,9.4,Very Good
811-35-1094,Member,Male,B,Mandalay,Electronic accessories,50.4,6,302.7,15.14,317.83,15,Credit card,2/6/2019,February,Wednesday,3:16:00 PM,Afternoon,8.9,Very Good
699-88-1972,Normal,Male,B,Mandalay,Health and beauty,99.2,8,793.3,39.66,832.94,40,Credit card,1/28/2019,January,Monday,5:47:00 PM,Evening,4.2,Average
781-84-8059,Normal,Male,C,Naypyitaw,Fashion accessories,60.7,7,425.2,21.26,446.44,21,Ewallet,1/18/2019,January,Friday,4:23:00 PM,Evening,5,Average
409-49-6995,Member,Female,C,Naypyitaw,Food and beverages,47.3,6,283.6,14.18,297.8,14,Cash,2/5/2019,February,Tuesday,10:17:00 AM,Morning,8.8,Very Good
725-54-0677,Member,Male,C,Naypyitaw,Health and beauty,85.6,7,599.2,29.96,629.16,30,Cash,3/2/2019,March,Saturday,1:50:00 PM,Afternoon,5.3,Average
146-09-5432,Member,Male,A,Yangon,Food and beverages,35,9,315.4,15.77,331.13,16,Ewallet,2/9/2019,February,Saturday,7:17:00 PM,Evening,4.6,Average
377-79-7592,Member,Female,C,Naypyitaw,Electronic accessories,44.8,9,403.6,20.18,423.74,20,Credit card,1/14/2019,January,Monday,2:00:00 PM,Afternoon,7.5,Good
509-10-0516,Normal,Male,B,Mandalay,Home and lifestyle,46,4,183.9,9.19,193.07,9,Ewallet,2/9/2019,February,Saturday,12:02:00 PM,Afternoon,5.1,Average
595-94-9924,Member,Female,A,Yangon,Health and beauty,27.7,5,138.6,6.93,145.58,7,Credit card,3/26/2019,March,Tuesday,8:21:00 PM,Night,4.2,Average
865-41-9075,Normal,Male,A,Yangon,Food and beverages,11.5,7,80.7,4.04,84.75,4,Cash,1/28/2019,January,Monday,5:35:00 PM,Evening,8.1,Very Good
545-07-8534,Normal,Female,C,Naypyitaw,Health and beauty,58.3,2,116.6,5.83,122.47,6,Ewallet,2/14/2019,February,Thursday,12:42:00 PM,Afternoon,6,Good
118-62-1812,Member,Female,C,Naypyitaw,Home and lifestyle,78.4,4,313.5,15.68,329.2,16,Cash,3/24/2019,March,Sunday,5:56:00 PM,Evening,7.9,Good
450-42-3339,Normal,Male,C,Naypyitaw,Health and beauty,84.6,10,846.1,42.3,888.4,42,Credit card,2/9/2019,February,Saturday,6:58:00 PM,Evening,8.8,Very Good
851-98-3555,Normal,Female,B,Mandalay,Health and beauty,82.9,5,414.4,20.72,435.12,21,Credit card,3/24/2019,March,Sunday,2:08:00 PM,Afternoon,6.6,Good
186-71-5196,Member,Female,A,Yangon,Food and beverages,79.5,2,159.1,7.95,167.03,8,Ewallet,3/27/2019,March,Wednesday,4:30:00 PM,Evening,6.2,Good
624-01-8356,Normal,Female,B,Mandalay,Home and lifestyle,49,10,490.1,24.5,514.6,25,Credit card,1/27/2019,January,Sunday,10:44:00 AM,Morning,4.2,Average
313-66-9943,Member,Female,B,Mandalay,Food and beverages,29.2,3,87.4,4.37,91.82,4,Credit card,3/27/2019,March,Wednesday,8:29:00 PM,Night,7.3,Good
151-27-8496,Normal,Female,C,Naypyitaw,Electronic accessories,56.1,4,224.5,11.23,235.75,11,Ewallet,1/19/2019,January,Saturday,11:43:00 AM,Morning,8.6,Very Good
453-33-6436,Normal,Female,A,Yangon,Home and lifestyle,93.1,8,745,37.25,782.21,37,Cash,2/7/2019,February,Thursday,10:09:00 AM,Morning,6.8,Good
522-57-8364,Member,Male,A,Yangon,Fashion accessories,51.3,8,410.7,20.54,431.26,21,Ewallet,1/31/2019,January,Thursday,10:00:00 AM,Morning,7.6,Good
459-45-2396,Member,Female,A,Yangon,Food and beverages,99.6,3,298.8,14.94,313.74,15,Cash,2/25/2019,February,Monday,6:45:00 PM,Evening,5.8,Average
717-96-4189,Normal,Female,C,Naypyitaw,Electronic accessories,35.5,6,212.9,10.65,223.59,11,Cash,2/2/2019,February,Saturday,12:40:00 PM,Afternoon,4.1,Average
722-13-2115,Member,Male,C,Naypyitaw,Sports and travel,42.8,1,42.8,2.14,44.99,2,Credit card,3/14/2019,March,Thursday,3:36:00 PM,Afternoon,9.3,Very Good
749-81-8133,Normal,Female,A,Yangon,Fashion accessories,94.7,4,378.7,18.93,397.61,19,Cash,3/11/2019,March,Monday,12:04:00 PM,Afternoon,6.8,Good
777-67-2495,Normal,Male,B,Mandalay,Home and lifestyle,69,3,206.9,10.35,217.26,10,Ewallet,2/22/2019,February,Friday,11:26:00 AM,Morning,8.7,Very Good
636-98-3364,Member,Female,B,Mandalay,Electronic accessories,26.3,3,78.8,3.94,82.72,4,Ewallet,3/2/2019,March,Saturday,12:36:00 PM,Afternoon,6.3,Good
246-55-6923,Member,Female,C,Naypyitaw,Home and lifestyle,35.8,9,322.1,16.11,338.22,16,Credit card,3/10/2019,March,Sunday,3:06:00 PM,Afternoon,5.1,Average
181-82-6255,Normal,Female,B,Mandalay,Home and lifestyle,16.4,6,98.2,4.91,103.13,5,Cash,2/8/2019,February,Friday,10:58:00 AM,Morning,7,Good
838-02-1821,Member,Female,C,Naypyitaw,Home and lifestyle,12.7,2,25.5,1.27,26.73,1,Credit card,2/22/2019,February,Friday,12:10:00 PM,Afternoon,5.2,Average
887-42-0517,Normal,Female,C,Naypyitaw,Sports and travel,83.1,7,582,29.1,611.08,29,Credit card,1/10/2019,January,Thursday,10:31:00 AM,Morning,6.6,Good
457-12-0244,Member,Female,C,Naypyitaw,Sports and travel,35.2,6,211.3,10.57,221.89,11,Ewallet,3/14/2019,March,Thursday,1:49:00 PM,Afternoon,6.5,Good
226-34-0034,Normal,Female,B,Mandalay,Electronic accessories,13.8,4,55.1,2.76,57.88,3,Ewallet,1/10/2019,January,Thursday,11:10:00 AM,Morning,9,Very Good
321-49-7382,Member,Male,B,Mandalay,Sports and travel,88.3,1,88.3,4.42,92.73,4,Credit card,2/15/2019,February,Friday,5:38:00 PM,Evening,5.2,Average
397-25-8725,Member,Female,A,Yangon,Health and beauty,39.6,9,356.6,17.83,374.41,18,Credit card,1/13/2019,January,Sunday,5:54:00 PM,Evening,6.8,Good
431-66-2305,Normal,Female,B,Mandalay,Electronic accessories,88.2,9,794.2,39.71,833.96,40,Credit card,2/15/2019,February,Friday,8:51:00 PM,Night,7.6,Good
